Away,HW,Home,Total_Runs,awayRuns,date,homeRuns
Minnesota Twins,0,Tampa Bay Rays,16,9,April 24 2014,7
Baltimore Orioles,0,Toronto Blue Jays,15,11,April 24 2014,4
San Diego Padres,0,Washington Nationals,7,4,April 24 2014,3
Philadelphia Phillies,1,Arizona D'Backs,9,4,April 25 2014,5
Cincinnati Reds,1,Atlanta Braves,9,4,April 25 2014,5
Kansas City Royals,0,Baltimore Orioles,5,5,April 25 2014,0
Tampa Bay Rays,1,Chicago White Sox,15,6,April 25 2014,9
Oakland Athletics,0,Houston Astros,17,12,April 25 2014,5
Colorado Rockies,0,Los Angeles Dodgers,9,5,April 25 2014,4
Chicago Cubs,1,Milwaukee Brewers,7,2,April 25 2014,5
Detroit Tigers,0,Minnesota Twins,16,10,April 25 2014,6
LA Angels of Anaheim,0,New York Yankees,14,13,April 25 2014,1
Miami Marlins,1,New York Mets,7,3,April 25 2014,4
Texas Rangers,1,Seattle Mariners,11,5,April 25 2014,6
Cleveland Indians,1,San Francisco Giants,6,1,April 25 2014,5
Pittsburgh Pirates,1,St. Louis Cardinals,1,0,April 25 2014,1
Boston Red Sox,0,Toronto Blue Jays,9,8,April 25 2014,1
San Diego Padres,1,Washington Nationals,12,1,April 25 2014,11
Philadelphia Phillies,0,Arizona D'Backs,11,6,April 26 2014,5
Cincinnati Reds,1,Atlanta Braves,5,1,April 26 2014,4
Kansas City Royals,1,Baltimore Orioles,5,2,April 26 2014,3
Tampa Bay Rays,0,Chicago White Sox,4,4,April 26 2014,0
Oakland Athletics,1,Houston Astros,13,6,April 26 2014,7
Colorado Rockies,1,Los Angeles Dodgers,9,3,April 26 2014,6
Chicago Cubs,1,Milwaukee Brewers,8,3,April 26 2014,5
Detroit Tigers,1,Minnesota Twins,8,3,April 26 2014,5
LA Angels of Anaheim,1,New York Yankees,7,3,April 26 2014,4
Miami Marlins,0,New York Mets,13,7,April 26 2014,6
Texas Rangers,0,Seattle Mariners,9,6,April 26 2014,3
Cleveland Indians,1,San Francisco Giants,8,3,April 26 2014,5
Pittsburgh Pirates,0,St. Louis Cardinals,7,6,April 26 2014,1
Boston Red Sox,0,Toronto Blue Jays,13,7,April 26 2014,6
San Diego Padres,1,Washington Nationals,4,0,April 26 2014,4
Philadelphia Phillies,0,Arizona D'Backs,2,2,April 27 2014,0
Cincinnati Reds,1,Atlanta Braves,1,0,April 27 2014,1
Kansas City Royals,0,Baltimore Orioles,12,9,April 27 2014,3
Tampa Bay Rays,1,Chicago White Sox,11,2,April 27 2014,9
Oakland Athletics,1,Houston Astros,6,1,April 27 2014,5
Colorado Rockies,0,Los Angeles Dodgers,7,6,April 27 2014,1
Chicago Cubs,0,Milwaukee Brewers,4,4,April 27 2014,0
LA Angels of Anaheim,1,New York Yankees,5,2,April 27 2014,3
Miami Marlins,1,New York Mets,4,0,April 27 2014,4
Texas Rangers,1,Seattle Mariners,11,5,April 27 2014,6
Cleveland Indians,1,San Francisco Giants,5,1,April 27 2014,4
Pittsburgh Pirates,1,St. Louis Cardinals,7,0,April 27 2014,7
Boston Red Sox,1,Toronto Blue Jays,8,1,April 27 2014,7
San Diego Padres,0,Washington Nationals,6,4,April 27 2014,2
Cleveland Indians,1,LA Angels of Anaheim,9,3,April 28 2014,6
Colorado Rockies,0,Arizona D'Backs,13,8,April 28 2014,5
Tampa Bay Rays,1,Chicago White Sox,10,3,April 28 2014,7
San Diego Padres,0,San Francisco Giants,10,6,April 28 2014,4
Milwaukee Brewers,0,St. Louis Cardinals,8,5,April 28 2014,3
Oakland Athletics,0,Texas Rangers,4,4,April 28 2014,0
Cleveland Indians,1,LA Angels of Anaheim,10,4,April 29 2014,6
Colorado Rockies,0,Arizona D'Backs,9,5,April 29 2014,4
Tampa Bay Rays,1,Boston Red Sox,11,4,April 29 2014,7
Detroit Tigers,0,Chicago White Sox,7,4,April 29 2014,3
Chicago Cubs,1,Cincinnati Reds,5,2,April 29 2014,3
Washington Nationals,0,Houston Astros,7,4,April 29 2014,3
Toronto Blue Jays,1,Kansas City Royals,17,7,April 29 2014,10
Atlanta Braves,1,Miami Marlins,9,0,April 29 2014,9
Seattle Mariners,0,New York Yankees,9,6,April 29 2014,3
New York Mets,0,Philadelphia Phillies,7,6,April 29 2014,1
San Diego Padres,1,San Francisco Giants,6,0,April 29 2014,6
Milwaukee Brewers,0,St. Louis Cardinals,9,5,April 29 2014,4
Oakland Athletics,0,Texas Rangers,12,9,April 29 2014,3
Cleveland Indians,1,LA Angels of Anaheim,8,1,April 30 2014,7
Colorado Rockies,1,Arizona D'Backs,9,4,April 30 2014,5
Detroit Tigers,0,Chicago White Sox,6,5,April 30 2014,1
Chicago Cubs,0,Cincinnati Reds,13,9,April 30 2014,4
Washington Nationals,0,Houston Astros,7,7,April 30 2014,0
Toronto Blue Jays,1,Kansas City Royals,6,2,April 30 2014,4
Atlanta Braves,1,Miami Marlins,12,3,April 30 2014,9
Los Angeles Dodgers,0,Minnesota Twins,10,6,April 30 2014,4
San Diego Padres,1,San Francisco Giants,5,2,April 30 2014,3
Milwaukee Brewers,1,St. Louis Cardinals,12,3,April 30 2014,9
Oakland Athletics,0,Texas Rangers,13,12,April 30 2014,1
Pittsburgh Pirates,1,Baltimore Orioles,6,1,May 1 2014,5
Pittsburgh Pirates,1,Baltimore Orioles,11,5,May 1 2014,6
Tampa Bay Rays,0,Boston Red Sox,3,2,May 1 2014,1
Tampa Bay Rays,0,Boston Red Sox,11,6,May 1 2014,5
Milwaukee Brewers,1,Cincinnati Reds,11,3,May 1 2014,8
New York Mets,1,Colorado Rockies,11,4,May 1 2014,7
Toronto Blue Jays,0,Kansas City Royals,10,7,May 1 2014,3
Atlanta Braves,1,Miami Marlins,9,4,May 1 2014,5
Los Angeles Dodgers,0,Minnesota Twins,13,9,May 1 2014,4
Los Angeles Dodgers,0,Minnesota Twins,7,4,May 1 2014,3
Seattle Mariners,0,New York Yankees,6,4,May 1 2014,2
Texas Rangers,0,LA Angels of Anaheim,7,5,May 2 2014,2
San Francisco Giants,0,Atlanta Braves,3,2,May 2 2014,1
Oakland Athletics,1,Boston Red Sox,8,1,May 2 2014,7
St. Louis Cardinals,1,Chicago Cubs,11,5,May 2 2014,6
Milwaukee Brewers,0,Cincinnati Reds,2,2,May 2 2014,0
Chicago White Sox,1,Cleveland Indians,17,5,May 2 2014,12
New York Mets,1,Colorado Rockies,13,3,May 2 2014,10
Seattle Mariners,1,Houston Astros,9,4,May 2 2014,5
Detroit Tigers,0,Kansas City Royals,10,8,May 2 2014,2
Los Angeles Dodgers,1,Miami Marlins,9,3,May 2 2014,6
Baltimore Orioles,0,Minnesota Twins,3,3,May 2 2014,0
Tampa Bay Rays,0,New York Yankees,15,10,May 2 2014,5
Washington Nationals,0,Philadelphia Phillies,8,5,May 2 2014,3
Toronto Blue Jays,1,Pittsburgh Pirates,11,5,May 2 2014,6
Arizona D'Backs,0,San Diego Padres,2,2,May 2 2014,0
Texas Rangers,1,LA Angels of Anaheim,8,3,May 3 2014,5
San Francisco Giants,0,Atlanta Braves,4,3,May 3 2014,1
Oakland Athletics,1,Boston Red Sox,9,3,May 3 2014,6
St. Louis Cardinals,1,Chicago Cubs,3,0,May 3 2014,3
Milwaukee Brewers,1,Cincinnati Reds,8,2,May 3 2014,6
Chicago White Sox,1,Cleveland Indians,2,0,May 3 2014,2
New York Mets,1,Colorado Rockies,21,10,May 3 2014,11
Seattle Mariners,0,Houston Astros,17,9,May 3 2014,8
Detroit Tigers,0,Kansas City Royals,11,9,May 3 2014,2
Los Angeles Dodgers,0,Miami Marlins,16,9,May 3 2014,7
Baltimore Orioles,1,Minnesota Twins,7,1,May 3 2014,6
Tampa Bay Rays,1,New York Yankees,12,3,May 3 2014,9
Washington Nationals,1,Philadelphia Phillies,9,2,May 3 2014,7
Toronto Blue Jays,1,Pittsburgh Pirates,14,6,May 3 2014,8
Arizona D'Backs,0,San Diego Padres,7,4,May 3 2014,3
Texas Rangers,0,LA Angels of Anaheim,17,14,May 4 2014,3
San Francisco Giants,0,Atlanta Braves,5,4,May 4 2014,1
Oakland Athletics,0,Boston Red Sox,5,3,May 4 2014,2
St. Louis Cardinals,0,Chicago Cubs,9,5,May 4 2014,4
Milwaukee Brewers,1,Cincinnati Reds,7,3,May 4 2014,4
Chicago White Sox,0,Cleveland Indians,7,4,May 4 2014,3
New York Mets,0,Colorado Rockies,6,5,May 4 2014,1
Seattle Mariners,0,Houston Astros,15,8,May 4 2014,7
Detroit Tigers,0,Kansas City Royals,13,9,May 4 2014,4
Los Angeles Dodgers,1,Miami Marlins,9,4,May 4 2014,5
Baltimore Orioles,1,Minnesota Twins,7,2,May 4 2014,5
Tampa Bay Rays,0,New York Yankees,6,5,May 4 2014,1
Washington Nationals,1,Philadelphia Phillies,1,0,May 4 2014,1
Toronto Blue Jays,0,Pittsburgh Pirates,9,7,May 4 2014,2
Arizona D'Backs,1,San Diego Padres,7,3,May 4 2014,4
New York Yankees,1,LA Angels of Anaheim,5,1,May 5 2014,4
St. Louis Cardinals,0,Atlanta Braves,7,4,May 5 2014,3
Chicago White Sox,0,Chicago Cubs,4,3,May 5 2014,1
Minnesota Twins,0,Cleveland Indians,1,1,May 5 2014,0
Texas Rangers,1,Colorado Rockies,10,2,May 5 2014,8
Houston Astros,1,Detroit Tigers,2,0,May 5 2014,2
New York Mets,1,Miami Marlins,7,3,May 5 2014,4
Arizona D'Backs,1,Milwaukee Brewers,11,3,May 5 2014,8
Seattle Mariners,0,Oakland Athletics,6,4,May 5 2014,2
Toronto Blue Jays,0,Philadelphia Phillies,3,3,May 5 2014,0
San Francisco Giants,0,Pittsburgh Pirates,21,11,May 5 2014,10
Kansas City Royals,1,San Diego Padres,11,5,May 5 2014,6
Los Angeles Dodgers,1,Washington Nationals,4,0,May 5 2014,4
New York Yankees,0,LA Angels of Anaheim,7,4,May 6 2014,3
St. Louis Cardinals,1,Atlanta Braves,3,1,May 6 2014,2
Cincinnati Reds,1,Boston Red Sox,7,3,May 6 2014,4
Chicago White Sox,0,Chicago Cubs,6,5,May 6 2014,1
Minnesota Twins,1,Cleveland Indians,6,2,May 6 2014,4
Texas Rangers,1,Colorado Rockies,13,1,May 6 2014,12
Houston Astros,1,Detroit Tigers,15,4,May 6 2014,11
New York Mets,1,Miami Marlins,3,0,May 6 2014,3
Arizona D'Backs,0,Milwaukee Brewers,12,7,May 6 2014,5
Seattle Mariners,0,Oakland Athletics,11,8,May 6 2014,3
Toronto Blue Jays,0,Philadelphia Phillies,11,6,May 6 2014,5
San Francisco Giants,1,Pittsburgh Pirates,3,1,May 6 2014,2
Kansas City Royals,0,San Diego Padres,4,3,May 6 2014,1
Baltimore Orioles,0,Tampa Bay Rays,8,5,May 6 2014,3
Los Angeles Dodgers,0,Washington Nationals,11,8,May 6 2014,3
New York Yankees,0,LA Angels of Anaheim,11,9,May 7 2014,2
St. Louis Cardinals,0,Atlanta Braves,8,7,May 7 2014,1
Cincinnati Reds,1,Boston Red Sox,7,3,May 7 2014,4
Chicago Cubs,1,Chicago White Sox,11,3,May 7 2014,8
Minnesota Twins,1,Cleveland Indians,7,3,May 7 2014,4
Houston Astros,1,Detroit Tigers,5,2,May 7 2014,3
New York Mets,1,Miami Marlins,1,0,May 7 2014,1
Arizona D'Backs,0,Milwaukee Brewers,5,3,May 7 2014,2
Seattle Mariners,0,Oakland Athletics,10,6,May 7 2014,4
Seattle Mariners,1,Oakland Athletics,2,0,May 7 2014,2
San Francisco Giants,1,Pittsburgh Pirates,7,3,May 7 2014,4
Kansas City Royals,0,San Diego Padres,8,8,May 7 2014,0
Baltimore Orioles,0,Tampa Bay Rays,7,4,May 7 2014,3
Colorado Rockies,0,Texas Rangers,11,9,May 7 2014,2
Philadelphia Phillies,1,Toronto Blue Jays,10,0,May 7 2014,10
Los Angeles Dodgers,1,Washington Nationals,5,2,May 7 2014,3
Chicago Cubs,0,Chicago White Sox,17,12,May 8 2014,5
Minnesota Twins,1,Cleveland Indians,13,4,May 8 2014,9
Houston Astros,0,Detroit Tigers,8,6,May 8 2014,2
San Francisco Giants,0,Los Angeles Dodgers,4,3,May 8 2014,1
Miami Marlins,0,San Diego Padres,4,3,May 8 2014,1
Kansas City Royals,1,Seattle Mariners,1,0,May 8 2014,1
Baltimore Orioles,0,Tampa Bay Rays,4,3,May 8 2014,1
Colorado Rockies,1,Texas Rangers,5,0,May 8 2014,5
Philadelphia Phillies,1,Toronto Blue Jays,18,6,May 8 2014,12
Chicago Cubs,1,Atlanta Braves,5,2,May 9 2014,3
Houston Astros,1,Baltimore Orioles,7,3,May 9 2014,4
Arizona D'Backs,1,Chicago White Sox,12,3,May 9 2014,9
Colorado Rockies,1,Cincinnati Reds,7,3,May 9 2014,4
Minnesota Twins,0,Detroit Tigers,3,2,May 9 2014,1
San Francisco Giants,0,Los Angeles Dodgers,4,3,May 9 2014,1
New York Yankees,0,Milwaukee Brewers,8,5,May 9 2014,3
Philadelphia Phillies,0,New York Mets,5,3,May 9 2014,2
Washington Nationals,1,Oakland Athletics,8,0,May 9 2014,8
St. Louis Cardinals,1,Pittsburgh Pirates,10,4,May 9 2014,6
Miami Marlins,1,San Diego Padres,11,1,May 9 2014,10
Kansas City Royals,0,Seattle Mariners,7,6,May 9 2014,1
Cleveland Indians,0,Tampa Bay Rays,9,6,May 9 2014,3
Boston Red Sox,1,Texas Rangers,8,0,May 9 2014,8
LA Angels of Anaheim,0,Toronto Blue Jays,7,4,May 9 2014,3
Chicago Cubs,1,Atlanta Braves,2,0,May 10 2014,2
Houston Astros,1,Baltimore Orioles,9,4,May 10 2014,5
Arizona D'Backs,0,Chicago White Sox,7,4,May 10 2014,3
Colorado Rockies,0,Cincinnati Reds,13,11,May 10 2014,2
Minnesota Twins,1,Detroit Tigers,12,3,May 10 2014,9
San Francisco Giants,1,Los Angeles Dodgers,8,2,May 10 2014,6
New York Yankees,1,Milwaukee Brewers,9,4,May 10 2014,5
Philadelphia Phillies,0,New York Mets,9,5,May 10 2014,4
Washington Nationals,1,Oakland Athletics,7,3,May 10 2014,4
St. Louis Cardinals,1,Pittsburgh Pirates,7,3,May 10 2014,4
Miami Marlins,1,San Diego Padres,12,3,May 10 2014,9
Kansas City Royals,1,Seattle Mariners,4,1,May 10 2014,3
Cleveland Indians,1,Tampa Bay Rays,8,1,May 10 2014,7
Boston Red Sox,0,Texas Rangers,11,8,May 10 2014,3
LA Angels of Anaheim,0,Toronto Blue Jays,8,5,May 10 2014,3
Chicago Cubs,1,Atlanta Braves,7,2,May 11 2014,5
Houston Astros,0,Baltimore Orioles,7,5,May 11 2014,2
Arizona D'Backs,0,Chicago White Sox,6,5,May 11 2014,1
Colorado Rockies,1,Cincinnati Reds,5,1,May 11 2014,4
Minnesota Twins,0,Detroit Tigers,7,4,May 11 2014,3
San Francisco Giants,0,Los Angeles Dodgers,11,7,May 11 2014,4
New York Yankees,1,Milwaukee Brewers,11,5,May 11 2014,6
Philadelphia Phillies,1,New York Mets,9,4,May 11 2014,5
Washington Nationals,1,Oakland Athletics,10,1,May 11 2014,9
St. Louis Cardinals,0,Pittsburgh Pirates,11,6,May 11 2014,5
Miami Marlins,1,San Diego Padres,9,4,May 11 2014,5
Kansas City Royals,0,Seattle Mariners,16,9,May 11 2014,7
Cleveland Indians,0,Tampa Bay Rays,11,6,May 11 2014,5
Boston Red Sox,0,Texas Rangers,7,5,May 11 2014,2
LA Angels of Anaheim,0,Toronto Blue Jays,12,9,May 11 2014,3
Washington Nationals,0,Arizona D'Backs,11,6,May 12 2014,5
Detroit Tigers,0,Baltimore Orioles,5,4,May 12 2014,1
Texas Rangers,0,Houston Astros,4,4,May 12 2014,0
Miami Marlins,1,Los Angeles Dodgers,11,5,May 12 2014,6
New York Mets,0,New York Yankees,16,9,May 12 2014,7
Chicago White Sox,1,Oakland Athletics,9,4,May 12 2014,5
Tampa Bay Rays,1,Seattle Mariners,17,5,May 12 2014,12
Atlanta Braves,1,San Francisco Giants,6,2,May 12 2014,4
Chicago Cubs,0,St. Louis Cardinals,22,17,May 12 2014,5
LA Angels of Anaheim,1,Toronto Blue Jays,10,3,May 12 2014,7
Washington Nationals,1,Arizona D'Backs,4,1,May 13 2014,3
Detroit Tigers,0,Baltimore Orioles,5,4,May 13 2014,1
San Diego Padres,0,Cincinnati Reds,3,2,May 13 2014,1
Texas Rangers,1,Houston Astros,8,0,May 13 2014,8
Colorado Rockies,1,Kansas City Royals,6,1,May 13 2014,5
Miami Marlins,1,Los Angeles Dodgers,8,1,May 13 2014,7
Pittsburgh Pirates,1,Milwaukee Brewers,7,2,May 13 2014,5
Boston Red Sox,1,Minnesota Twins,14,6,May 13 2014,8
New York Mets,0,New York Yankees,19,12,May 13 2014,7
Chicago White Sox,1,Oakland Athletics,11,0,May 13 2014,11
LA Angels of Anaheim,0,Philadelphia Phillies,7,4,May 13 2014,3
Tampa Bay Rays,0,Seattle Mariners,3,2,May 13 2014,1
Atlanta Braves,0,San Francisco Giants,5,5,May 13 2014,0
Chicago Cubs,1,St. Louis Cardinals,7,3,May 13 2014,4
Cleveland Indians,1,Toronto Blue Jays,9,4,May 13 2014,5
Washington Nationals,0,Arizona D'Backs,6,5,May 14 2014,1
Detroit Tigers,0,Baltimore Orioles,12,7,May 14 2014,5
Texas Rangers,1,Houston Astros,9,4,May 14 2014,5
Colorado Rockies,1,Kansas City Royals,5,2,May 14 2014,3
Miami Marlins,0,Los Angeles Dodgers,16,13,May 14 2014,3
Pittsburgh Pirates,0,Milwaukee Brewers,5,4,May 14 2014,1
Boston Red Sox,0,Minnesota Twins,13,9,May 14 2014,4
New York Yankees,0,New York Mets,4,4,May 14 2014,0
Chicago White Sox,0,Oakland Athletics,6,4,May 14 2014,2
LA Angels of Anaheim,0,Philadelphia Phillies,3,3,May 14 2014,0
Tampa Bay Rays,0,Seattle Mariners,2,2,May 14 2014,0
Atlanta Braves,1,San Francisco Giants,14,4,May 14 2014,10
Cleveland Indians,0,Toronto Blue Jays,19,15,May 14 2014,4
Tampa Bay Rays,1,LA Angels of Anaheim,11,5,May 15 2014,6
San Diego Padres,1,Cincinnati Reds,5,0,May 15 2014,5
San Diego Padres,0,Cincinnati Reds,7,6,May 15 2014,1
Baltimore Orioles,0,Kansas City Royals,3,2,May 15 2014,1
Pittsburgh Pirates,1,Milwaukee Brewers,7,3,May 15 2014,4
Boston Red Sox,1,Minnesota Twins,7,3,May 15 2014,4
New York Yankees,0,New York Mets,1,1,May 15 2014,0
Miami Marlins,1,San Francisco Giants,10,4,May 15 2014,6
Chicago Cubs,1,St. Louis Cardinals,8,3,May 15 2014,5
Cleveland Indians,1,Toronto Blue Jays,6,2,May 15 2014,4
Tampa Bay Rays,0,LA Angels of Anaheim,3,3,May 16 2014,0
Los Angeles Dodgers,0,Arizona D'Backs,7,7,May 16 2014,0
Detroit Tigers,0,Boston Red Sox,1,1,May 16 2014,0
Milwaukee Brewers,0,Chicago Cubs,7,4,May 16 2014,3
Oakland Athletics,0,Cleveland Indians,12,11,May 16 2014,1
San Diego Padres,1,Colorado Rockies,4,1,May 16 2014,3
Chicago White Sox,0,Houston Astros,9,7,May 16 2014,2
Baltimore Orioles,0,Kansas City Royals,4,4,May 16 2014,0
Seattle Mariners,1,Minnesota Twins,9,4,May 16 2014,5
Cincinnati Reds,0,Philadelphia Phillies,3,3,May 16 2014,0
Miami Marlins,0,San Francisco Giants,12,7,May 16 2014,5
Atlanta Braves,1,St. Louis Cardinals,7,2,May 16 2014,5
Toronto Blue Jays,0,Texas Rangers,2,2,May 16 2014,0
New York Mets,1,Washington Nationals,7,2,May 16 2014,5
Tampa Bay Rays,1,LA Angels of Anaheim,6,0,May 17 2014,6
Los Angeles Dodgers,1,Arizona D'Backs,25,7,May 17 2014,18
Detroit Tigers,0,Boston Red Sox,7,6,May 17 2014,1
Milwaukee Brewers,1,Chicago Cubs,3,0,May 17 2014,3
Oakland Athletics,0,Cleveland Indians,8,6,May 17 2014,2
San Diego Padres,0,Colorado Rockies,13,8,May 17 2014,5
Chicago White Sox,1,Houston Astros,11,5,May 17 2014,6
Baltimore Orioles,1,Kansas City Royals,1,0,May 17 2014,1
Seattle Mariners,1,Minnesota Twins,7,3,May 17 2014,4
Pittsburgh Pirates,1,New York Yankees,8,1,May 17 2014,7
Cincinnati Reds,1,Philadelphia Phillies,13,1,May 17 2014,12
Miami Marlins,0,San Francisco Giants,5,5,May 17 2014,0
Atlanta Braves,1,St. Louis Cardinals,5,1,May 17 2014,4
Toronto Blue Jays,0,Texas Rangers,6,4,May 17 2014,2
New York Mets,0,Washington Nationals,7,5,May 17 2014,2
Tampa Bay Rays,1,LA Angels of Anaheim,8,2,May 18 2014,6
Los Angeles Dodgers,1,Arizona D'Backs,8,3,May 18 2014,5
Detroit Tigers,0,Boston Red Sox,8,6,May 18 2014,2
Milwaukee Brewers,1,Chicago Cubs,6,2,May 18 2014,4
Oakland Athletics,0,Cleveland Indians,16,13,May 18 2014,3
San Diego Padres,1,Colorado Rockies,14,6,May 18 2014,8
Chicago White Sox,1,Houston Astros,10,2,May 18 2014,8
Baltimore Orioles,1,Kansas City Royals,14,6,May 18 2014,8
Seattle Mariners,0,Minnesota Twins,8,6,May 18 2014,2
Pittsburgh Pirates,1,New York Yankees,7,3,May 18 2014,4
Pittsburgh Pirates,0,New York Yankees,8,5,May 18 2014,3
Cincinnati Reds,1,Philadelphia Phillies,11,3,May 18 2014,8
Miami Marlins,1,San Francisco Giants,5,1,May 18 2014,4
Atlanta Braves,0,St. Louis Cardinals,11,6,May 18 2014,5
Toronto Blue Jays,1,Texas Rangers,8,2,May 18 2014,6
New York Mets,1,Washington Nationals,9,3,May 18 2014,6
Houston Astros,0,LA Angels of Anaheim,7,5,May 19 2014,2
Milwaukee Brewers,1,Atlanta Braves,12,3,May 19 2014,9
Detroit Tigers,1,Cleveland Indians,9,4,May 19 2014,5
Chicago White Sox,0,Kansas City Royals,13,7,May 19 2014,6
Cincinnati Reds,0,Washington Nationals,7,4,May 19 2014,3
Houston Astros,1,LA Angels of Anaheim,12,3,May 20 2014,9
Milwaukee Brewers,1,Atlanta Braves,5,0,May 20 2014,5
Toronto Blue Jays,0,Boston Red Sox,11,7,May 20 2014,4
New York Yankees,1,Chicago Cubs,7,1,May 20 2014,6
Detroit Tigers,1,Cleveland Indians,8,2,May 20 2014,6
San Francisco Giants,1,Colorado Rockies,9,4,May 20 2014,5
Chicago White Sox,0,Kansas City Royals,13,7,May 20 2014,6
Philadelphia Phillies,0,Miami Marlins,11,6,May 20 2014,5
Los Angeles Dodgers,0,New York Mets,13,9,May 20 2014,4
Baltimore Orioles,0,Pittsburgh Pirates,11,9,May 20 2014,2
Minnesota Twins,0,San Diego Padres,8,5,May 20 2014,3
Arizona D'Backs,1,St. Louis Cardinals,5,0,May 20 2014,5
Oakland Athletics,0,Tampa Bay Rays,3,3,May 20 2014,0
Seattle Mariners,0,Texas Rangers,8,6,May 20 2014,2
Cincinnati Reds,1,Washington Nationals,13,4,May 20 2014,9
Houston Astros,1,LA Angels of Anaheim,3,1,May 21 2014,2
Milwaukee Brewers,0,Atlanta Braves,7,6,May 21 2014,1
Toronto Blue Jays,0,Boston Red Sox,10,6,May 21 2014,4
New York Yankees,0,Chicago Cubs,6,4,May 21 2014,2
Detroit Tigers,1,Cleveland Indians,21,10,May 21 2014,11
San Francisco Giants,0,Colorado Rockies,6,5,May 21 2014,1
Chicago White Sox,1,Kansas City Royals,4,1,May 21 2014,3
Philadelphia Phillies,1,Miami Marlins,19,5,May 21 2014,14
Los Angeles Dodgers,0,New York Mets,7,4,May 21 2014,3
Baltimore Orioles,1,Pittsburgh Pirates,17,8,May 21 2014,9
Minnesota Twins,0,San Diego Padres,2,2,May 21 2014,0
Arizona D'Backs,1,St. Louis Cardinals,5,2,May 21 2014,3
Oakland Athletics,0,Tampa Bay Rays,5,3,May 21 2014,2
Seattle Mariners,1,Texas Rangers,7,3,May 21 2014,4
Cincinnati Reds,0,Washington Nationals,3,2,May 21 2014,1
Milwaukee Brewers,1,Atlanta Braves,9,4,May 22 2014,5
Cleveland Indians,0,Baltimore Orioles,15,8,May 22 2014,7
Toronto Blue Jays,0,Boston Red Sox,9,7,May 22 2014,2
New York Yankees,1,Chicago White Sox,5,2,May 22 2014,3
San Francisco Giants,0,Colorado Rockies,6,4,May 22 2014,2
Texas Rangers,0,Detroit Tigers,11,9,May 22 2014,2
Philadelphia Phillies,1,Miami Marlins,7,3,May 22 2014,4
Los Angeles Dodgers,1,New York Mets,8,3,May 22 2014,5
Washington Nationals,1,Pittsburgh Pirates,4,1,May 22 2014,3
Chicago Cubs,0,San Diego Padres,6,5,May 22 2014,1
Houston Astros,1,Seattle Mariners,4,1,May 22 2014,3
Arizona D'Backs,1,St. Louis Cardinals,6,2,May 22 2014,4
Oakland Athletics,1,Tampa Bay Rays,7,2,May 22 2014,5
Kansas City Royals,1,LA Angels of Anaheim,7,1,May 23 2014,6
Colorado Rockies,1,Atlanta Braves,5,2,May 23 2014,3
Cleveland Indians,1,Baltimore Orioles,12,4,May 23 2014,8
New York Yankees,1,Chicago White Sox,11,5,May 23 2014,6
St. Louis Cardinals,1,Cincinnati Reds,8,3,May 23 2014,5
Texas Rangers,1,Detroit Tigers,9,2,May 23 2014,7
Milwaukee Brewers,0,Miami Marlins,14,9,May 23 2014,5
Los Angeles Dodgers,0,Philadelphia Phillies,2,2,May 23 2014,0
Washington Nationals,1,Pittsburgh Pirates,7,3,May 23 2014,4
Chicago Cubs,1,San Diego Padres,12,1,May 23 2014,11
Houston Astros,1,Seattle Mariners,7,1,May 23 2014,6
Minnesota Twins,1,San Francisco Giants,8,2,May 23 2014,6
Boston Red Sox,1,Tampa Bay Rays,1,0,May 23 2014,1
Oakland Athletics,1,Toronto Blue Jays,5,2,May 23 2014,3
Kansas City Royals,0,LA Angels of Anaheim,11,7,May 24 2014,4
Colorado Rockies,0,Atlanta Braves,4,3,May 24 2014,1
Cleveland Indians,0,Baltimore Orioles,9,9,May 24 2014,0
New York Yankees,0,Chicago White Sox,7,4,May 24 2014,3
