Away,HW,Home,Total_Runs,awayRuns,date,homeRuns
Los Angeles Angels,1,Tampa Bay Rays,9,2,August 1 2018,7
New York Mets,1,Washington Nationals,8,3,August 1 2018,5
San Francisco Giants,0,Arizona D'Backs,9,8,August 2 2018,1
New York Yankees,1,Boston Red Sox,22,7,August 2 2018,15
Kansas City Royals,1,Chicago White Sox,10,4,August 2 2018,6
San Diego Padres,0,Chicago Cubs,7,6,August 2 2018,1
Milwaukee Brewers,1,Los Angeles Dodgers,26,5,August 2 2018,21
Atlanta Braves,0,New York Mets,6,4,August 2 2018,2
Miami Marlins,1,Philadelphia Phillies,7,2,August 2 2018,5
Toronto Blue Jays,0,Seattle Mariners,10,7,August 2 2018,3
Colorado Rockies,1,St. Louis Cardinals,5,2,August 2 2018,3
Los Angeles Angels,1,Tampa Bay Rays,6,2,August 2 2018,4
Baltimore Orioles,1,Texas Rangers,25,8,August 2 2018,17
Cincinnati Reds,1,Washington Nationals,14,4,August 2 2018,10
San Francisco Giants,1,Arizona D'Backs,9,3,August 3 2018,6
New York Yankees,1,Boston Red Sox,5,1,August 3 2018,4
San Diego Padres,1,Chicago Cubs,9,4,August 3 2018,5
Los Angeles Angels,0,Cleveland Indians,11,7,August 3 2018,4
Houston Astros,0,Los Angeles Dodgers,3,2,August 3 2018,1
Colorado Rockies,1,Milwaukee Brewers,8,3,August 3 2018,5
Kansas City Royals,1,Minnesota Twins,10,4,August 3 2018,6
Atlanta Braves,0,New York Mets,3,2,August 3 2018,1
Detroit Tigers,1,Oakland Athletics,1,0,August 3 2018,1
Miami Marlins,1,Philadelphia Phillies,6,1,August 3 2018,5
St. Louis Cardinals,1,Pittsburgh Pirates,13,6,August 3 2018,7
Toronto Blue Jays,0,Seattle Mariners,9,7,August 3 2018,2
Chicago White Sox,0,Tampa Bay Rays,5,3,August 3 2018,2
Baltimore Orioles,1,Texas Rangers,14,3,August 3 2018,11
San Francisco Giants,1,Arizona D'Backs,12,3,August 4 2018,9
New York Yankees,1,Boston Red Sox,5,1,August 4 2018,4
San Diego Padres,1,Chicago Cubs,9,4,August 4 2018,5
Los Angeles Angels,1,Cleveland Indians,3,0,August 4 2018,3
Houston Astros,0,Los Angeles Dodgers,14,14,August 4 2018,0
Colorado Rockies,1,Milwaukee Brewers,12,4,August 4 2018,8
Kansas City Royals,1,Minnesota Twins,10,2,August 4 2018,8
Atlanta Braves,1,New York Mets,3,0,August 4 2018,3
Detroit Tigers,1,Oakland Athletics,3,1,August 4 2018,2
Miami Marlins,1,Philadelphia Phillies,11,3,August 4 2018,8
St. Louis Cardinals,0,Pittsburgh Pirates,12,8,August 4 2018,4
Toronto Blue Jays,0,Seattle Mariners,6,5,August 4 2018,1
Chicago White Sox,0,Tampa Bay Rays,3,2,August 4 2018,1
Baltimore Orioles,1,Texas Rangers,4,1,August 4 2018,3
Cincinnati Reds,0,Washington Nationals,8,7,August 4 2018,1
Cincinnati Reds,1,Washington Nationals,8,2,August 4 2018,6
San Francisco Giants,0,Arizona D'Backs,5,3,August 5 2018,2
New York Yankees,1,Boston Red Sox,9,4,August 5 2018,5
San Diego Padres,0,Chicago Cubs,16,10,August 5 2018,6
Los Angeles Angels,1,Cleveland Indians,7,3,August 5 2018,4
Houston Astros,1,Los Angeles Dodgers,5,2,August 5 2018,3
Colorado Rockies,0,Milwaukee Brewers,9,5,August 5 2018,4
Kansas City Royals,1,Minnesota Twins,11,5,August 5 2018,6
Atlanta Braves,0,New York Mets,9,5,August 5 2018,4
Detroit Tigers,1,Oakland Athletics,6,0,August 5 2018,6
Miami Marlins,1,Philadelphia Phillies,8,3,August 5 2018,5
St. Louis Cardinals,0,Pittsburgh Pirates,3,2,August 5 2018,1
Toronto Blue Jays,1,Seattle Mariners,9,3,August 5 2018,6
Chicago White Sox,0,Tampa Bay Rays,15,8,August 5 2018,7
Baltimore Orioles,0,Texas Rangers,15,9,August 5 2018,6
Cincinnati Reds,1,Washington Nationals,3,1,August 5 2018,2
Detroit Tigers,1,Los Angeles Angels,8,2,August 6 2018,6
Philadelphia Phillies,1,Arizona D'Backs,5,2,August 6 2018,3
New York Yankees,0,Chicago White Sox,7,7,August 6 2018,0
Minnesota Twins,1,Cleveland Indians,10,0,August 6 2018,10
Pittsburgh Pirates,1,Colorado Rockies,2,0,August 6 2018,2
Chicago Cubs,0,Kansas City Royals,4,3,August 6 2018,1
St. Louis Cardinals,1,Miami Marlins,3,1,August 6 2018,2
Cincinnati Reds,1,New York Mets,10,4,August 6 2018,6
Houston Astros,0,San Francisco Giants,4,3,August 6 2018,1
Seattle Mariners,0,Texas Rangers,7,4,August 6 2018,3
Detroit Tigers,1,Los Angeles Angels,16,5,August 7 2018,11
Philadelphia Phillies,0,Arizona D'Backs,7,5,August 7 2018,2
New York Yankees,0,Chicago White Sox,7,4,August 7 2018,3
Minnesota Twins,0,Cleveland Indians,5,3,August 7 2018,2
Pittsburgh Pirates,0,Colorado Rockies,12,10,August 7 2018,2
Chicago Cubs,0,Kansas City Royals,5,5,August 7 2018,0
St. Louis Cardinals,0,Miami Marlins,5,3,August 7 2018,2
San Diego Padres,0,Milwaukee Brewers,16,11,August 7 2018,5
Cincinnati Reds,0,New York Mets,7,6,August 7 2018,1
Los Angeles Dodgers,0,Oakland Athletics,6,4,August 7 2018,2
Houston Astros,0,San Francisco Giants,3,2,August 7 2018,1
Baltimore Orioles,1,Tampa Bay Rays,7,3,August 7 2018,4
Seattle Mariners,1,Texas Rangers,15,4,August 7 2018,11
Boston Red Sox,0,Toronto Blue Jays,17,10,August 7 2018,7
Atlanta Braves,1,Washington Nationals,11,3,August 7 2018,8
Atlanta Braves,0,Washington Nationals,4,3,August 7 2018,1
Detroit Tigers,1,Los Angeles Angels,6,0,August 8 2018,6
Philadelphia Phillies,1,Arizona D'Backs,6,0,August 8 2018,6
New York Yankees,0,Chicago White Sox,10,7,August 8 2018,3
Minnesota Twins,1,Cleveland Indians,7,2,August 8 2018,5
Pittsburgh Pirates,0,Colorado Rockies,7,4,August 8 2018,3
Chicago Cubs,1,Kansas City Royals,9,0,August 8 2018,9
St. Louis Cardinals,0,Miami Marlins,8,7,August 8 2018,1
San Diego Padres,1,Milwaukee Brewers,12,4,August 8 2018,8
Cincinnati Reds,1,New York Mets,8,0,August 8 2018,8
Los Angeles Dodgers,1,Oakland Athletics,5,2,August 8 2018,3
Baltimore Orioles,0,Tampa Bay Rays,9,5,August 8 2018,4
Seattle Mariners,1,Texas Rangers,18,7,August 8 2018,11
Boston Red Sox,0,Toronto Blue Jays,15,10,August 8 2018,5
Atlanta Braves,0,Washington Nationals,11,8,August 8 2018,3
Minnesota Twins,1,Cleveland Indians,9,4,August 9 2018,5
Los Angeles Dodgers,0,Colorado Rockies,13,8,August 9 2018,5
Seattle Mariners,0,Houston Astros,14,8,August 9 2018,6
San Diego Padres,0,Milwaukee Brewers,12,8,August 9 2018,4
Texas Rangers,1,New York Yankees,10,3,August 9 2018,7
Pittsburgh Pirates,0,San Francisco Giants,15,10,August 9 2018,5
Baltimore Orioles,1,Tampa Bay Rays,9,4,August 9 2018,5
Boston Red Sox,1,Toronto Blue Jays,13,5,August 9 2018,8
Atlanta Braves,1,Washington Nationals,9,3,August 9 2018,6
Oakland Athletics,1,Los Angeles Angels,7,3,August 10 2018,4
Milwaukee Brewers,1,Atlanta Braves,11,1,August 10 2018,10
Boston Red Sox,0,Baltimore Orioles,31,19,August 10 2018,12
Cleveland Indians,1,Chicago White Sox,1,0,August 10 2018,1
Washington Nationals,1,Chicago Cubs,5,2,August 10 2018,3
Arizona D'Backs,1,Cincinnati Reds,3,0,August 10 2018,3
Los Angeles Dodgers,1,Colorado Rockies,9,4,August 10 2018,5
Minnesota Twins,1,Detroit Tigers,8,3,August 10 2018,5
Seattle Mariners,0,Houston Astros,7,5,August 10 2018,2
St. Louis Cardinals,0,Kansas City Royals,7,7,August 10 2018,0
New York Mets,0,Miami Marlins,8,6,August 10 2018,2
Texas Rangers,0,New York Yankees,19,12,August 10 2018,7
Philadelphia Phillies,1,San Diego Padres,2,0,August 10 2018,2
Pittsburgh Pirates,1,San Francisco Giants,23,10,August 10 2018,13
Tampa Bay Rays,0,Toronto Blue Jays,7,7,August 10 2018,0
Oakland Athletics,0,Los Angeles Angels,7,7,August 11 2018,0
Milwaukee Brewers,0,Atlanta Braves,6,4,August 11 2018,2
Boston Red Sox,0,Baltimore Orioles,5,5,August 11 2018,0
Boston Red Sox,0,Baltimore Orioles,10,6,August 11 2018,4
Cleveland Indians,0,Chicago White Sox,4,3,August 11 2018,1
Washington Nationals,0,Chicago Cubs,13,9,August 11 2018,4
Arizona D'Backs,1,Cincinnati Reds,9,3,August 11 2018,6
Los Angeles Dodgers,1,Colorado Rockies,5,2,August 11 2018,3
Minnesota Twins,0,Detroit Tigers,7,4,August 11 2018,3
Seattle Mariners,0,Houston Astros,5,3,August 11 2018,2
St. Louis Cardinals,0,Kansas City Royals,11,8,August 11 2018,3
New York Mets,1,Miami Marlins,7,3,August 11 2018,4
Texas Rangers,1,New York Yankees,8,3,August 11 2018,5
Philadelphia Phillies,0,San Diego Padres,6,5,August 11 2018,1
Pittsburgh Pirates,0,San Francisco Giants,4,4,August 11 2018,0
Tampa Bay Rays,0,Toronto Blue Jays,4,3,August 11 2018,1
Oakland Athletics,0,Los Angeles Angels,15,8,August 12 2018,7
Milwaukee Brewers,1,Atlanta Braves,15,7,August 12 2018,8
Boston Red Sox,0,Baltimore Orioles,5,4,August 12 2018,1
Cleveland Indians,0,Chicago White Sox,16,9,August 12 2018,7
Washington Nationals,1,Chicago Cubs,7,3,August 12 2018,4
Arizona D'Backs,0,Cincinnati Reds,11,9,August 12 2018,2
Los Angeles Dodgers,1,Colorado Rockies,7,3,August 12 2018,4
Minnesota Twins,1,Detroit Tigers,6,2,August 12 2018,4
Seattle Mariners,0,Houston Astros,7,4,August 12 2018,3
St. Louis Cardinals,0,Kansas City Royals,10,8,August 12 2018,2
New York Mets,0,Miami Marlins,7,4,August 12 2018,3
Texas Rangers,1,New York Yankees,9,2,August 12 2018,7
Philadelphia Phillies,1,San Diego Padres,12,3,August 12 2018,9
Pittsburgh Pirates,1,San Francisco Giants,7,3,August 12 2018,4
Tampa Bay Rays,1,Toronto Blue Jays,3,1,August 12 2018,2
Miami Marlins,1,Atlanta Braves,10,1,August 13 2018,9
Miami Marlins,1,Atlanta Braves,7,1,August 13 2018,6
Cleveland Indians,0,Cincinnati Reds,13,10,August 13 2018,3
Chicago White Sox,1,Detroit Tigers,14,5,August 13 2018,9
Toronto Blue Jays,1,Kansas City Royals,4,1,August 13 2018,3
San Francisco Giants,0,Los Angeles Dodgers,7,5,August 13 2018,2
New York Mets,0,New York Yankees,13,8,August 13 2018,5
Seattle Mariners,1,Oakland Athletics,13,6,August 13 2018,7
Los Angeles Angels,0,San Diego Padres,9,6,August 13 2018,3
Washington Nationals,1,St. Louis Cardinals,13,6,August 13 2018,7
Arizona D'Backs,1,Texas Rangers,8,3,August 13 2018,5
Miami Marlins,1,Atlanta Braves,16,6,August 14 2018,10
New York Mets,1,Baltimore Orioles,9,3,August 14 2018,6
Milwaukee Brewers,0,Chicago Cubs,7,7,August 14 2018,0
Cleveland Indians,0,Cincinnati Reds,9,8,August 14 2018,1
Chicago White Sox,0,Detroit Tigers,9,6,August 14 2018,3
Colorado Rockies,0,Houston Astros,6,5,August 14 2018,1
Toronto Blue Jays,0,Kansas City Royals,11,6,August 14 2018,5
San Francisco Giants,0,Los Angeles Dodgers,3,2,August 14 2018,1
Pittsburgh Pirates,1,Minnesota Twins,7,2,August 14 2018,5
Tampa Bay Rays,1,New York Yankees,5,1,August 14 2018,4
Seattle Mariners,1,Oakland Athletics,5,2,August 14 2018,3
Boston Red Sox,0,Philadelphia Phillies,3,2,August 14 2018,1
Los Angeles Angels,0,San Diego Padres,10,7,August 14 2018,3
Washington Nationals,1,St. Louis Cardinals,10,4,August 14 2018,6
Arizona D'Backs,0,Texas Rangers,10,6,August 14 2018,4
Miami Marlins,1,Atlanta Braves,7,2,August 15 2018,5
New York Mets,0,Baltimore Orioles,21,16,August 15 2018,5
Milwaukee Brewers,1,Chicago Cubs,12,4,August 15 2018,8
Cleveland Indians,0,Cincinnati Reds,7,4,August 15 2018,3
Chicago White Sox,0,Detroit Tigers,11,6,August 15 2018,5
Colorado Rockies,1,Houston Astros,13,1,August 15 2018,12
Toronto Blue Jays,0,Kansas City Royals,11,6,August 15 2018,5
San Francisco Giants,1,Los Angeles Dodgers,7,3,August 15 2018,4
Pittsburgh Pirates,1,Minnesota Twins,10,4,August 15 2018,6
Tampa Bay Rays,0,New York Yankees,7,6,August 15 2018,1
Seattle Mariners,0,Oakland Athletics,2,2,August 15 2018,0
Boston Red Sox,1,Philadelphia Phillies,11,4,August 15 2018,7
Los Angeles Angels,0,San Diego Padres,5,3,August 15 2018,2
Washington Nationals,1,St. Louis Cardinals,6,2,August 15 2018,4
Colorado Rockies,0,Atlanta Braves,8,5,August 16 2018,3
Toronto Blue Jays,1,Kansas City Royals,8,2,August 16 2018,6
Detroit Tigers,1,Minnesota Twins,23,8,August 16 2018,15
Tampa Bay Rays,0,New York Yankees,4,3,August 16 2018,1
New York Mets,0,Philadelphia Phillies,28,24,August 16 2018,4
New York Mets,1,Philadelphia Phillies,15,6,August 16 2018,9
Chicago Cubs,0,Pittsburgh Pirates,1,1,August 16 2018,0
Arizona D'Backs,0,San Diego Padres,6,5,August 16 2018,1
Washington Nationals,0,St. Louis Cardinals,9,5,August 16 2018,4
Los Angeles Angels,1,Texas Rangers,14,6,August 16 2018,8
Colorado Rockies,0,Atlanta Braves,16,11,August 17 2018,5
Tampa Bay Rays,1,Boston Red Sox,10,3,August 17 2018,7
Kansas City Royals,1,Chicago White Sox,12,3,August 17 2018,9
San Francisco Giants,1,Cincinnati Reds,3,1,August 17 2018,2
Baltimore Orioles,1,Cleveland Indians,3,1,August 17 2018,2
Detroit Tigers,1,Minnesota Twins,9,4,August 17 2018,5
Toronto Blue Jays,1,New York Yankees,12,5,August 17 2018,7
Houston Astros,1,Oakland Athletics,7,3,August 17 2018,4
New York Mets,1,Philadelphia Phillies,6,2,August 17 2018,4
Chicago Cubs,0,Pittsburgh Pirates,1,1,August 17 2018,0
Arizona D'Backs,0,San Diego Padres,13,9,August 17 2018,4
Los Angeles Dodgers,0,Seattle Mariners,12,11,August 17 2018,1
Milwaukee Brewers,1,St. Louis Cardinals,7,2,August 17 2018,5
Los Angeles Angels,1,Texas Rangers,10,4,August 17 2018,6
Miami Marlins,1,Washington Nationals,10,2,August 17 2018,8
Colorado Rockies,0,Atlanta Braves,8,5,August 18 2018,3
Tampa Bay Rays,1,Boston Red Sox,7,2,August 18 2018,5
Kansas City Royals,0,Chicago White Sox,4,3,August 18 2018,1
San Francisco Giants,1,Cincinnati Reds,8,1,August 18 2018,7
Baltimore Orioles,0,Cleveland Indians,6,4,August 18 2018,2
Detroit Tigers,0,Minnesota Twins,12,7,August 18 2018,5
Toronto Blue Jays,1,New York Yankees,17,6,August 18 2018,11
Houston Astros,1,Oakland Athletics,8,1,August 18 2018,7
New York Mets,0,Philadelphia Phillies,4,3,August 18 2018,1
Chicago Cubs,1,Pittsburgh Pirates,4,1,August 18 2018,3
Arizona D'Backs,1,San Diego Padres,13,6,August 18 2018,7
Los Angeles Dodgers,1,Seattle Mariners,9,4,August 18 2018,5
Milwaukee Brewers,1,St. Louis Cardinals,9,2,August 18 2018,7
Los Angeles Angels,0,Texas Rangers,18,11,August 18 2018,7
Miami Marlins,0,Washington Nationals,12,7,August 18 2018,5
Colorado Rockies,0,Atlanta Braves,6,4,August 19 2018,2
Tampa Bay Rays,0,Boston Red Sox,2,2,August 19 2018,0
Kansas City Royals,1,Chicago White Sox,13,6,August 19 2018,7
San Francisco Giants,1,Cincinnati Reds,15,4,August 19 2018,11
Baltimore Orioles,1,Cleveland Indians,8,0,August 19 2018,8
Detroit Tigers,1,Minnesota Twins,9,4,August 19 2018,5
Toronto Blue Jays,1,New York Yankees,12,2,August 19 2018,10
Houston Astros,0,Oakland Athletics,13,9,August 19 2018,4
New York Mets,0,Philadelphia Phillies,10,8,August 19 2018,2
Chicago Cubs,1,Pittsburgh Pirates,3,1,August 19 2018,2
Arizona D'Backs,0,San Diego Padres,7,4,August 19 2018,3
Los Angeles Dodgers,0,Seattle Mariners,13,12,August 19 2018,1
Milwaukee Brewers,0,St. Louis Cardinals,3,2,August 19 2018,1
Los Angeles Angels,1,Texas Rangers,6,2,August 19 2018,4
Miami Marlins,0,Washington Nationals,13,12,August 19 2018,1
Cleveland Indians,0,Boston Red Sox,9,5,August 20 2018,4
St. Louis Cardinals,0,Los Angeles Dodgers,8,5,August 20 2018,3
Cincinnati Reds,1,Milwaukee Brewers,7,2,August 20 2018,5
Chicago White Sox,0,Minnesota Twins,13,8,August 20 2018,5
San Francisco Giants,0,New York Mets,3,2,August 20 2018,1
Texas Rangers,1,Oakland Athletics,9,0,August 20 2018,9
Atlanta Braves,0,Pittsburgh Pirates,1,1,August 20 2018,0
Houston Astros,1,Seattle Mariners,11,4,August 20 2018,7
Kansas City Royals,1,Tampa Bay Rays,1,0,August 20 2018,1
Baltimore Orioles,1,Toronto Blue Jays,8,3,August 20 2018,5
Los Angeles Angels,1,Arizona D'Backs,9,4,August 21 2018,5
Cleveland Indians,0,Boston Red Sox,9,6,August 21 2018,3
Minnesota Twins,0,Chicago White Sox,7,5,August 21 2018,2
San Diego Padres,0,Colorado Rockies,7,4,August 21 2018,3
Chicago Cubs,1,Detroit Tigers,3,1,August 21 2018,2
St. Louis Cardinals,0,Los Angeles Dodgers,7,5,August 21 2018,2
New York Yankees,0,Miami Marlins,3,2,August 21 2018,1
Cincinnati Reds,0,Milwaukee Brewers,16,9,August 21 2018,7
San Francisco Giants,1,New York Mets,9,3,August 21 2018,6
Texas Rangers,1,Oakland Athletics,6,0,August 21 2018,6
Atlanta Braves,0,Pittsburgh Pirates,7,6,August 21 2018,1
Houston Astros,0,Seattle Mariners,5,3,August 21 2018,2
Kansas City Royals,1,Tampa Bay Rays,5,1,August 21 2018,4
Baltimore Orioles,1,Toronto Blue Jays,10,2,August 21 2018,8
Philadelphia Phillies,1,Washington Nationals,14,4,August 21 2018,10
Los Angeles Angels,1,Arizona D'Backs,6,1,August 22 2018,5
Cleveland Indians,1,Boston Red Sox,14,4,August 22 2018,10
Minnesota Twins,1,Chicago White Sox,10,3,August 22 2018,7
San Diego Padres,1,Colorado Rockies,8,2,August 22 2018,6
Chicago Cubs,0,Detroit Tigers,10,8,August 22 2018,2
St. Louis Cardinals,0,Los Angeles Dodgers,4,3,August 22 2018,1
New York Yankees,1,Miami Marlins,12,3,August 22 2018,9
Cincinnati Reds,1,Milwaukee Brewers,4,0,August 22 2018,4
San Francisco Giants,1,New York Mets,8,3,August 22 2018,5
Texas Rangers,0,Oakland Athletics,6,4,August 22 2018,2
Atlanta Braves,0,Pittsburgh Pirates,3,2,August 22 2018,1
Houston Astros,0,Seattle Mariners,17,10,August 22 2018,7
Kansas City Royals,1,Tampa Bay Rays,9,3,August 22 2018,6
Baltimore Orioles,1,Toronto Blue Jays,6,0,August 22 2018,6
Philadelphia Phillies,1,Washington Nationals,15,7,August 22 2018,8
Cleveland Indians,1,Boston Red Sox,7,0,August 23 2018,7
Cincinnati Reds,1,Chicago Cubs,8,1,August 23 2018,7
San Diego Padres,1,Colorado Rockies,7,3,August 23 2018,4
Chicago White Sox,1,Detroit Tigers,9,2,August 23 2018,7
Atlanta Braves,0,Miami Marlins,5,5,August 23 2018,0
Oakland Athletics,1,Minnesota Twins,10,4,August 23 2018,6
San Francisco Giants,0,New York Mets,4,3,August 23 2018,1
Kansas City Royals,1,Tampa Bay Rays,7,3,August 23 2018,4
Philadelphia Phillies,0,Washington Nationals,2,2,August 23 2018,0
Houston Astros,0,Los Angeles Angels,12,9,August 24 2018,3
Seattle Mariners,0,Arizona D'Backs,9,6,August 24 2018,3
New York Yankees,0,Baltimore Orioles,12,7,August 24 2018,5
Cincinnati Reds,1,Chicago Cubs,5,2,August 24 2018,3
St. Louis Cardinals,0,Colorado Rockies,12,7,August 24 2018,5
Chicago White Sox,0,Detroit Tigers,9,6,August 24 2018,3
Cleveland Indians,1,Kansas City Royals,9,4,August 24 2018,5
San Diego Padres,1,Los Angeles Dodgers,12,1,August 24 2018,11
Atlanta Braves,1,Miami Marlins,1,0,August 24 2018,1
Pittsburgh Pirates,1,Milwaukee Brewers,13,6,August 24 2018,7
Oakland Athletics,0,Minnesota Twins,8,7,August 24 2018,1
Washington Nationals,1,New York Mets,3,0,August 24 2018,3
Texas Rangers,0,San Francisco Giants,13,7,August 24 2018,6
Boston Red Sox,1,Tampa Bay Rays,13,3,August 24 2018,10
Philadelphia Phillies,1,Toronto Blue Jays,6,2,August 24 2018,4
Houston Astros,0,Los Angeles Angels,11,8,August 25 2018,3
Seattle Mariners,0,Arizona D'Backs,7,4,August 25 2018,3
New York Yankees,0,Baltimore Orioles,13,10,August 25 2018,3
New York Yankees,0,Baltimore Orioles,6,5,August 25 2018,1
Cincinnati Reds,1,Chicago Cubs,16,6,August 25 2018,10
St. Louis Cardinals,1,Colorado Rockies,10,1,August 25 2018,9
Chicago White Sox,0,Detroit Tigers,7,6,August 25 2018,1
Cleveland Indians,1,Kansas City Royals,8,1,August 25 2018,7
San Diego Padres,1,Los Angeles Dodgers,9,4,August 25 2018,5
Atlanta Braves,1,Miami Marlins,4,1,August 25 2018,3
Pittsburgh Pirates,0,Milwaukee Brewers,10,9,August 25 2018,1
Oakland Athletics,0,Minnesota Twins,8,6,August 25 2018,2
Washington Nationals,1,New York Mets,3,0,August 25 2018,3
Texas Rangers,1,San Francisco Giants,8,3,August 25 2018,5
Boston Red Sox,1,Tampa Bay Rays,6,1,August 25 2018,5
Philadelphia Phillies,1,Toronto Blue Jays,14,6,August 25 2018,8
Houston Astros,0,Los Angeles Angels,4,3,August 26 2018,1
Seattle Mariners,1,Arizona D'Backs,7,2,August 26 2018,5
New York Yankees,0,Baltimore Orioles,8,5,August 26 2018,3
Cincinnati Reds,1,Chicago Cubs,9,0,August 26 2018,9
St. Louis Cardinals,0,Colorado Rockies,15,12,August 26 2018,3
Chicago White Sox,0,Detroit Tigers,9,7,August 26 2018,2
Cleveland Indians,0,Kansas City Royals,17,12,August 26 2018,5
San Diego Padres,1,Los Angeles Dodgers,10,3,August 26 2018,7
Atlanta Braves,0,Miami Marlins,4,4,August 26 2018,0
Pittsburgh Pirates,1,Milwaukee Brewers,11,4,August 26 2018,7
Oakland Athletics,0,Minnesota Twins,8,6,August 26 2018,2
Washington Nationals,0,New York Mets,15,15,August 26 2018,0
Texas Rangers,1,San Francisco Giants,4,1,August 26 2018,3
Boston Red Sox,1,Tampa Bay Rays,10,1,August 26 2018,9
Philadelphia Phillies,0,Toronto Blue Jays,11,8,August 26 2018,3
Colorado Rockies,1,Los Angeles Angels,17,7,August 27 2018,10
Toronto Blue Jays,1,Baltimore Orioles,7,0,August 27 2018,7
New York Mets,1,Chicago Cubs,11,4,August 27 2018,7
Oakland Athletics,1,Houston Astros,15,4,August 27 2018,11
Chicago White Sox,0,New York Yankees,8,6,August 27 2018,2
Washington Nationals,0,Philadelphia Phillies,8,5,August 27 2018,3
Arizona D'Backs,1,San Francisco Giants,2,0,August 27 2018,2
Colorado Rockies,0,Los Angeles Angels,5,3,August 28 2018,2
Tampa Bay Rays,1,Atlanta Braves,14,5,August 28 2018,9
Toronto Blue Jays,1,Baltimore Orioles,17,5,August 28 2018,12
Miami Marlins,1,Boston Red Sox,15,7,August 28 2018,8
New York Mets,1,Chicago Cubs,3,1,August 28 2018,2
Milwaukee Brewers,1,Cincinnati Reds,16,7,August 28 2018,9
Minnesota Twins,1,Cleveland Indians,9,1,August 28 2018,8
Oakland Athletics,0,Houston Astros,7,4,August 28 2018,3
Detroit Tigers,1,Kansas City Royals,8,2,August 28 2018,6
Chicago White Sox,1,New York Yankees,9,4,August 28 2018,5
Washington Nationals,0,Philadelphia Phillies,9,5,August 28 2018,4
Seattle Mariners,1,San Diego Padres,3,1,August 28 2018,2
Arizona D'Backs,1,San Francisco Giants,1,0,August 28 2018,1
Pittsburgh Pirates,1,St. Louis Cardinals,7,2,August 28 2018,5
Los Angeles Dodgers,0,Texas Rangers,12,8,August 28 2018,4
Tampa Bay Rays,0,Atlanta Braves,13,8,August 29 2018,5
Toronto Blue Jays,1,Baltimore Orioles,15,5,August 29 2018,10
Miami Marlins,1,Boston Red Sox,20,6,August 29 2018,14
New York Mets,0,Chicago Cubs,13,10,August 29 2018,3
Milwaukee Brewers,0,Cincinnati Reds,25,13,August 29 2018,12
Minnesota Twins,0,Cleveland Indians,7,4,August 29 2018,3
Oakland Athletics,1,Houston Astros,9,4,August 29 2018,5
Detroit Tigers,1,Kansas City Royals,11,2,August 29 2018,9
Chicago White Sox,0,New York Yankees,5,4,August 29 2018,1
Washington Nationals,1,Philadelphia Phillies,14,6,August 29 2018,8
Seattle Mariners,1,San Diego Padres,11,3,August 29 2018,8
Arizona D'Backs,0,San Francisco Giants,4,3,August 29 2018,1
Pittsburgh Pirates,0,St. Louis Cardinals,2,2,August 29 2018,0
Los Angeles Dodgers,0,Texas Rangers,4,3,August 29 2018,1
